origin_city_name	Category	origin_store_name	Origin Lat Long	origin_loccode	destination_store_name	destination_city_name	DH Lat Long	destination_loccode	Inter/Intra Movement	Final Veh Restiction	Milk Run Pairs	Shift	OTR	MH Dock In	MH Dock Out	MH Out	TT (Primary)	DH In	To be removed	DH Out	MH In	Arrival Delta	TT (secondary)	Final TT	Source-Destination City Lane	Source MH-Destination City Lane	via	LHIC Distance	Freqency	"Primary 
MH Cut Off"	"Secondary
MH Cut Off"	DH Cut off (D, D+1, D+2, D+3)	Distance (One - way)	MH-DH THOR	MH-DH THOR Duplicate Key	Secondary Veh	Effective	Remarks	Planned Vehicles	DH Out Cut off (D, D+1, D+2, D+3)	"Primary 
MH In Cut Off"	unique store ID	Key final	check	TT	DO	dh in	1	D	2
Bengaluru	Meat	KWPL_BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR232M	BLR-Yelenahalli	Bengaluru	12.86077262,77.61333628	BLR206S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	41	Daily	D	NA	D+1	39	BLR232M-BLR206S	1	1							KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-Yelenahalli	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR232M	BLR-YESHWANTPUR	Bengaluru	13.010808,77.540878	BLR049S	Intra	14FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	36	Daily	D	NA	D+1	35	BLR232M-BLR049S	1	1							KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-YESHWANTPUR	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR232M	BLR-BASAVANAPURA NETWORK 2	Bengaluru	13.0320666095437,77.7080646856493	BLR104S	Intra	14FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	10	Daily	D	NA	D+1	9	BLR232M-BLR104S	1	1							KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-BASAVANAPURA NETWORK 2	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-Meat MH	13.185061, 78.426622	BLR009M	BANASHANKARI	Bengaluru	12.934989,77.546885	BLR041S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-Meat MH-Bengaluru	Direct	114	Daily	D	NA	D+1	109	BLR009M-BLR041S	1	1							BLR-Meat MHBANASHANKARI	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-Meat MH	13.185061, 78.426622	BLR009M	BLR-HENNUR	Bengaluru	13.037714,77.650826	BLR030S	Intra	14FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-Meat MH-Bengaluru	Direct	101	Daily	D	NA	D+1	96	BLR009M-BLR030S	1	1							BLR-Meat MHBLR-HENNUR	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-Meat MH	13.185061, 78.426622	BLR009M	BLR-HOPE FARM	Bengaluru	12.98031,77.7509	BLR021S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-Meat MH-Bengaluru	Direct	93	Daily	D	NA	D+1	88	BLR009M-BLR021S	1	1							BLR-Meat MHBLR-HOPE FARM	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-Meat MH	13.185061, 78.426622	BLR009M	BLR-JAKKUR	Bengaluru	13.064655,77.609338	BLR053S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-Meat MH-Bengaluru	Direct	109	Daily	D	NA	D+1	104	BLR009M-BLR053S	1	1							BLR-Meat MHBLR-JAKKUR	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-Meat MH	13.185061, 78.426622	BLR009M	BLR-JALAHALLI	Bengaluru	13.039108,77.550843	BLR020S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-Meat MH-Bengaluru	Direct	114	Daily	D	NA	D+1	109	BLR009M-BLR020S	1	1							BLR-Meat MHBLR-JALAHALLI	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-Meat MH	13.185061, 78.426622	BLR009M	BLR-KOTHNUR	Bengaluru	12.86922,77.58182	BLR032S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-Meat MH-Bengaluru	Direct	118	Daily	D	NA	D+1	112	BLR009M-BLR032S	1	1							BLR-Meat MHBLR-KOTHNUR	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-Meat MH	13.185061, 78.426622	BLR009M	BLR-MICO LAYOUT	Bengaluru	12.89027,77.62579	BLR089S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-Meat MH-Bengaluru	Direct	119	Daily	D	NA	D+1	114	BLR009M-BLR089S	1	1							BLR-Meat MHBLR-MICO LAYOUT	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-Meat MH	13.185061, 78.426622	BLR009M	BLR-Pipeline Road	Bengaluru	13.042529,77.54833	BLR182S	Intra	10FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-Meat MH-Bengaluru	Direct	152	Daily	D	NA	D+1	145	BLR009M-BLR182S	1	1							BLR-Meat MHBLR-Pipeline Road	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-Meat MH	13.185061, 78.426622	BLR009M	BLR-RR NAGAR	Bengaluru	12.9199,77.5192	BLR047S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-Meat MH-Bengaluru	Direct	118	Daily	D	NA	D+1	113	BLR009M-BLR047S	1	1							BLR-Meat MHBLR-RR NAGAR	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-Meat MH	13.185061, 78.426622	BLR009M	BLR-SHIVAJI NAGAR	Bengaluru	12.99288,77.60675	BLR052S	Intra	14FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-Meat MH-Bengaluru	Direct	105	Daily	D	NA	D+1	100	BLR009M-BLR052S	1	1							BLR-Meat MHBLR-SHIVAJI NAGAR	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-Meat MH	13.185061, 78.426622	BLR009M	BLR-WHITEFIELD	Bengaluru	12.96721507,77.75185429	BLR083S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-Meat MH-Bengaluru	Direct	94	Daily	D	NA	D+1	90	BLR009M-BLR083S	1	1							BLR-Meat MHBLR-WHITEFIELD	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-Meat MH	13.185061, 78.426622	BLR009M	JP Nagar	Bengaluru	12.89581,77.58179	BLR037S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-Meat MH-Bengaluru	Direct	115	Daily	D	NA	D+1	109	BLR009M-BLR037S	1	1							BLR-Meat MHJP Nagar	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-Meat MH	13.185061, 78.426622	BLR009M	Sarjapur	Bengaluru	12.908418,77.67613	BLR054S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-Meat MH-Bengaluru	Direct	113	Daily	D	NA	D+1	108	BLR009M-BLR054S	1	1							BLR-Meat MHSarjapur	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR243M	BANASHANKARI	Bengaluru	12.934989,77.546885	BLR041S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	32		D	NA	D+1	30	BLR243M-BLR041S	1	1							BLR-MEAT-MH3-YESWANTHPURBANASHANKARI	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR243M	BLR-HOPE FARM	Bengaluru	12.98031,77.7509	BLR021S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM				8:00:00	Bengaluru-Bengaluru	BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	13		D		D+1	12	BLR243M-BLR021S	1	1							BLR-MEAT-MH3-YESWANTHPURBLR-HOPE FARM	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR243M	BLR-JALAHALLI	Bengaluru	13.039108,77.550843	BLR020S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM				8:00:00	Bengaluru-Bengaluru	BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	32		D		D+1	30	BLR243M-BLR020S	1	1							BLR-MEAT-MH3-YESWANTHPURBLR-JALAHALLI	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR243M	BLR-KOTHNUR	Bengaluru	12.86922,77.58182	BLR032S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM				8:00:00	Bengaluru-Bengaluru	BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	35		D		D+1	34	BLR243M-BLR032S	1	1							BLR-MEAT-MH3-YESWANTHPURBLR-KOTHNUR	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR243M	BLR-MICO LAYOUT	Bengaluru	12.89027,77.62579	BLR089S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	37		D	NA	D+1	35	BLR243M-BLR089S	1	1							BLR-MEAT-MH3-YESWANTHPURBLR-MICO LAYOUT	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR243M	BLR-Pipeline Road	Bengaluru	13.042529,77.54833	BLR182S	Intra	10FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM				8:00:00	Bengaluru-Bengaluru	BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	69		D		D+1	66	BLR243M-BLR182S	1	1							BLR-MEAT-MH3-YESWANTHPURBLR-Pipeline Road	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR243M	BLR-RR NAGAR	Bengaluru	12.9199,77.5192	BLR047S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	36		D	NA	D+1	34	BLR243M-BLR047S	1	1							BLR-MEAT-MH3-YESWANTHPURBLR-RR NAGAR	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR243M	BLR-SHIVAJI NAGAR	Bengaluru	12.99288,77.60675	BLR052S	Intra	14FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	23		D	NA	D+1	22	BLR243M-BLR052S	1	1							BLR-MEAT-MH3-YESWANTHPURBLR-SHIVAJI NAGAR	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR243M	BLR-WHITEFIELD	Bengaluru	12.96721507,77.75185429	BLR083S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	14		D	NA	D+1	14	BLR243M-BLR083S	1	1							BLR-MEAT-MH3-YESWANTHPURBLR-WHITEFIELD	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR243M	JP Nagar	Bengaluru	12.89581,77.58179	BLR037S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	32		D	NA	D+1	31	BLR243M-BLR037S	1	1							BLR-MEAT-MH3-YESWANTHPURJP Nagar	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT MH	13.185061, 78.426622	BLR064M	BANASHANKARI	Bengaluru	12.934989,77.546885	BLR041S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT MH-Bengaluru	Direct	114	Daily	D	NA	D+1	109	BLR064M-BLR041S	1	1							KWPL_BLR-MEAT MHBANASHANKARI	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT MH	13.185061, 78.426622	BLR064M	BLR-HENNUR	Bengaluru	13.037714,77.650826	BLR030S	Intra	14FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT MH-Bengaluru	Direct	101	Daily	D	NA	D+1	96	BLR064M-BLR030S	1	1							KWPL_BLR-MEAT MHBLR-HENNUR	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT MH	13.185061, 78.426622	BLR064M	BLR-HOPE FARM	Bengaluru	12.98031,77.7509	BLR021S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT MH-Bengaluru	Direct	93	Daily	D	NA	D+1	88	BLR064M-BLR021S	1	1							KWPL_BLR-MEAT MHBLR-HOPE FARM	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT MH	13.185061, 78.426622	BLR064M	BLR-JAKKUR	Bengaluru	13.064655,77.609338	BLR053S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT MH-Bengaluru	Direct	109	Daily	D	NA	D+1	104	BLR064M-BLR053S	1	1							KWPL_BLR-MEAT MHBLR-JAKKUR	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT MH	13.185061, 78.426622	BLR064M	BLR-JALAHALLI	Bengaluru	13.039108,77.550843	BLR020S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT MH-Bengaluru	Direct	114	Daily	D	NA	D+1	109	BLR064M-BLR020S	1	1							KWPL_BLR-MEAT MHBLR-JALAHALLI	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT MH	13.185061, 78.426622	BLR064M	BLR-KOTHNUR	Bengaluru	12.86922,77.58182	BLR032S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT MH-Bengaluru	Direct	118	Daily	D	NA	D+1	112	BLR064M-BLR032S	1	1							KWPL_BLR-MEAT MHBLR-KOTHNUR	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT MH	13.185061, 78.426622	BLR064M	BLR-MICO LAYOUT	Bengaluru	12.89027,77.62579	BLR089S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT MH-Bengaluru	Direct	119	Daily	D	NA	D+1	114	BLR064M-BLR089S	1	1							KWPL_BLR-MEAT MHBLR-MICO LAYOUT	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT MH	13.185061, 78.426622	BLR064M	BLR-Pipeline Road	Bengaluru	13.042529,77.54833	BLR182S	Intra	10FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT MH-Bengaluru	Direct	152	Daily	D	NA	D+1	145	BLR064M-BLR182S	1	1							KWPL_BLR-MEAT MHBLR-Pipeline Road	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT MH	13.185061, 78.426622	BLR064M	BLR-RR NAGAR	Bengaluru	12.9199,77.5192	BLR047S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT MH-Bengaluru	Direct	118	Daily	D	NA	D+1	113	BLR064M-BLR047S	1	1							KWPL_BLR-MEAT MHBLR-RR NAGAR	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT MH	13.185061, 78.426622	BLR064M	BLR-SHIVAJI NAGAR	Bengaluru	12.99288,77.60675	BLR052S	Intra	14FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT MH-Bengaluru	Direct	105	Daily	D	NA	D+1	100	BLR064M-BLR052S	1	1							KWPL_BLR-MEAT MHBLR-SHIVAJI NAGAR	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT MH	13.185061, 78.426622	BLR064M	BLR-Silver County SS	Bengaluru	12.8934294603247,77.6631048662003	BLR218S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT MH-Bengaluru	Direct	117	Daily	D	NA	D+1	111	BLR064M-BLR218S	1	1							KWPL_BLR-MEAT MHBLR-Silver County SS	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT MH	13.185061, 78.426622	BLR064M	BLR-WHITEFIELD	Bengaluru	12.96721507,77.75185429	BLR083S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT MH-Bengaluru	Direct	94	Daily	D	NA	D+1	90	BLR064M-BLR083S	1	1							KWPL_BLR-MEAT MHBLR-WHITEFIELD	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT MH	13.185061, 78.426622	BLR064M	JP Nagar	Bengaluru	12.89581,77.58179	BLR037S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT MH-Bengaluru	Direct	115	Daily	D	NA	D+1	109	BLR064M-BLR037S	1	1							KWPL_BLR-MEAT MHJP Nagar	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT MH	13.185061, 78.426622	BLR064M	Sarjapur	Bengaluru	12.908418,77.67613	BLR054S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT MH-Bengaluru	Direct	113	Daily	D	NA	D+1	108	BLR064M-BLR054S	1	1							KWPL_BLR-MEAT MHSarjapur	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR232M	BANASHANKARI	Bengaluru	12.934989,77.546885	BLR041S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	32	Daily	D	NA	D+1	30	BLR232M-BLR041S	1	1							KWPL_BLR-MEAT-MH3-YESWANTHPURBANASHANKARI	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR232M	BLR-HOPE FARM	Bengaluru	12.98031,77.7509	BLR021S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	13	Daily	D	NA	D+1	12	BLR232M-BLR021S	1	1							KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-HOPE FARM	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR232M	BLR-JALAHALLI	Bengaluru	13.039108,77.550843	BLR020S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	32	Daily	D	NA	D+1	30	BLR232M-BLR020S	1	1							KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-JALAHALLI	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR232M	BLR-KOTHNUR	Bengaluru	12.86922,77.58182	BLR032S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	35		D	NA	D+1	34	BLR232M-BLR032S	1	1							KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-KOTHNUR	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR232M	BLR-MICO LAYOUT	Bengaluru	12.89027,77.62579	BLR089S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	37	Daily	D	NA	D+1	35	BLR232M-BLR089S	1	1							KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-MICO LAYOUT	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR232M	BLR-Pipeline Road	Bengaluru	13.042529,77.54833	BLR182S	Intra	10FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	69	Daily	D	NA	D+1	66	BLR232M-BLR182S	1	1							KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-Pipeline Road	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR232M	BLR-RR NAGAR	Bengaluru	12.9199,77.5192	BLR047S	Intra	20FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	36	Daily	D	NA	D+1	34	BLR232M-BLR047S	1	1							KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-RR NAGAR	FALSE	8:00:00	7:00:00 AM			0	
Bengaluru	Meat	KWPL_BLR-MEAT-MH3-YESWANTHPUR	13.046538, 77.737437	BLR232M	BLR-SHIVAJI NAGAR	Bengaluru	12.99288,77.60675	BLR052S	Intra	14FT_TRUCK		Evening				10:00:00 PM	8:00:00	6:00:00 AM		7:00:00 AM	#REF!	#REF!	0:00:00	8:00:00	Bengaluru-Bengaluru	KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru	Direct	23	Daily	D	NA	D+1	22	BLR232M-BLR052S	1	1							KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-SHIVAJI NAGAR	FALSE	8:00:00	7:00:00 AM			0	
